created_at,id_str,text,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,hashtags,user_mentions,user_mentions_ids,user_id_str,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_verified,created_at_dt,polarity
Thu Jul 29 23:59:45 +0000 2021,1420896859799711749,"RT @KitaSean6: Deng Yu-Cheng, who won the silver medal in Men's Archer at the Tokyo 2020 Olympics was asked will you say ""I am the bone of…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,170,0,False,False,,en,,KitaSean6,853525429461762049,718718415838384128,Chava7788,"Gaming, Österreich",smooth brain activist / hot dog collector / tax evader enthusiast / chonk hugler / room temperature IQ / glizzy gobbler / fgo maniac / gaming gamer /,183,241,2,Sat Apr 09 08:33:18 +0000 2016,False,2021-07-29 23:59:45,0.0
Thu Jul 29 23:59:45 +0000 2021,1420896862110986241,"RT @TheSun: Olympics hopeful Alegna Osorio Mayari dead at 19 after being hit in head by hammer in horror training accident
https://t.co/57q…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9,0,False,False,,en,,TheSun,34655603,1034068444600311812,gritgut,,,35,361,1,Mon Aug 27 13:21:44 +0000 2018,False,2021-07-29 23:59:45,-0.2
Thu Jul 29 23:59:45 +0000 2021,1420896862568058889,RT @MrAndrewCotter: Love the Olympics - always inspiring the youngsters to have a go. https://t.co/S18svDXJ7t,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2935,0,False,False,False,en,,MrAndrewCotter,83689988,2376881421,lingram13,"Brockton, MA",,18,214,0,Sun Mar 02 19:38:15 +0000 2014,False,2021-07-29 23:59:45,0.5
Thu Jul 29 23:59:46 +0000 2021,1420896864489050117,"RT @nytimes: As the U.S. and the world watched, Sunisa Lee won the gold medal in the #Tokyo2020 individual women's all-around gymnastics co…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,195,0,False,False,,en,Tokyo2020,nytimes,807095,1612669314,Wayne022468,"Olean, NY USA","#LockUpTrump ⚖ #ClimteCrisis 🌎
#1 Kittitas HS UW Seattle Pro Sports Fan! 📣    ⚾️🏀🏈⚽️🏒🏉   💻📱🖥 📻  #Vaccinated #MeToo  #BLM ✊🏼",247,185,1,Mon Jul 22 12:05:13 +0000 2013,False,2021-07-29 23:59:46,0.1
Thu Jul 29 23:59:46 +0000 2021,1420896864627564546,"RT @Tokyo2020: Alessandra Perilli🇸🇲 has won #bronze in #Shooting - Women's Trap final at #Tokyo2020 

This is the first #Olympics medal in…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,352,0,False,False,,en,bronze;Shooting;Tokyo2020;Olympics,Tokyo2020,2249745696,447513293,ImpieriFilippo,"Messina, Sicilia","Ciao sono Filippo, vengo da messina, single, cerco ragazze, sono un tifoso della @ScuderiaFerrari, @juventusfc, @ValeYellow46 e di Schumacher. ♑ 🇮🇹 🏅🥇🏆🇪🇺",1233,5003,252,Tue Dec 27 00:13:17 +0000 2011,False,2021-07-29 23:59:46,0.125
Thu Jul 29 23:59:46 +0000 2021,1420896865571282944,"RT @mattdknf: The Olympics committee denied a petition advocated by Carissa Moore, the Native Hawaiian athlete to win the first-ever gold m…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1662,0,False,False,,en,,mattdknf,23033822,3554874733,rrrrwwweeeeeee,"Hawaii, USA",,146,467,0,Mon Sep 14 00:53:45 +0000 2015,False,2021-07-29 23:59:46,0.8
Thu Jul 29 23:59:46 +0000 2021,1420896867534131207,"RT @PoojaMedia: Nigerian officials are seizing phones given to Nigerian athletes by the organizers. 😂

This Olympics is today disgrace","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,274,0,False,False,,en,,PoojaMedia,461888257,136067278,CyphaKwesi,"Accra, Ghana",Veterinary Student🦒•Bass Player 🎸,5059,4106,25,Thu Apr 22 23:26:08 +0000 2010,False,2021-07-29 23:59:46,0.0
Thu Jul 29 23:59:46 +0000 2021,1420896867949363203,"Its that time in the #Olympics i get really interested  #TrackandField 
#Tokyo2020 #TBThursday #Rio2016 https://t.co/wMYXqF4yJW","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,Olympics;TrackandField;Tokyo2020;TBThursday;Rio2016,,,152367648,spartigus15,,Tv and Traveling thats what i do!,284,1728,21,Sat Jun 05 19:21:19 +0000 2010,False,2021-07-29 23:59:46,0.25
Thu Jul 29 23:59:47 +0000 2021,1420896871262789634,"RT @Olympics: Multitasking at it's finest! 🚴🏻‍♀️

#StrongerTogether https://t.co/MCthauxgCP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,150,0,False,False,False,en,StrongerTogether,Olympics,52422878,932898681803513857,dM6tIKRyKXQKgVJ,,"アイドルと料理をこよなく愛するヲタクです。
ヘッダー画像とアイコンは仲良くさせていただいてますイラストレーターのkey-gonさんが描かれたイラストです♪",650,1160,8,Tue Nov 21 09:09:12 +0000 2017,False,2021-07-29 23:59:47,0.0
Thu Jul 29 23:59:47 +0000 2021,1420896870361141250,"RT @lauralexx: In the Olympics, before each event I think there should just be a normal person having a go to show you the scale of how phe…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,8717,0,False,False,,en,,lauralexx,85383361,25911379,DEWGetMeJOE,"London, England ","Love to laugh, to listen, to talk and a few other things, that may or may not be revealed on Twitter.. GOONER ON DA BLOCK FOR LIFE!!!",515,1425,0,Mon Mar 23 00:01:38 +0000 2009,False,2021-07-29 23:59:47,0.15
Thu Jul 29 23:59:48 +0000 2021,1420896874454667266,"RT @PopBase: Taylor Swift delivers inspirational message for women’s gymnastics at the #Tokyo2020 Olympics.

 https://t.co/pzDCPwYO5P","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,583,0,False,False,False,en,Tokyo2020,PopBase,1138458175663988738,3049320332,_shamx,lost,"hiii send us a palanca ❤
https://t.co/ctVzsKNnkd
▪i'm a mirrorball, i'll show you every version of yourself tonight ▪",1063,738,3,Sat Feb 28 09:53:10 +0000 2015,False,2021-07-29 23:59:48,0.5
Thu Jul 29 23:59:48 +0000 2021,1420896875394310150,"RT @ananavarro: This week:

Some politicized the Olympics, rooted against the US.

Some politicized mental health, attacked Simone Biles’ d…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,779,0,False,False,,en,,ananavarro,19568591,2591410081,jengrimes8,,"No DM's please, It may take a minute to follow you back because I vett first.",13082,12572,9,Fri Jun 27 13:39:59 +0000 2014,False,2021-07-29 23:59:48,-0.1
Thu Jul 29 23:59:49 +0000 2021,1420896876761473024,Provocation | Reading https://t.co/nsLabfPavb L.I : To compare then and now with the Olympics Places. The DLO showi… https://t.co/ROScoI0VMv,"<a href=""http://manaiakalani.org"" rel=""nofollow"">deejaybee</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,55514340,clusternz,"Auckland, NZ",We are a group of schools in Auckland NZ. We have a lot of keen bloggers in our cluster aged from 5 to 18 years.Our cluster blog feeds come through this address,860,5,43,Fri Jul 10 09:04:14 +0000 2009,False,2021-07-29 23:59:49,0.0
Thu Jul 29 23:59:49 +0000 2021,1420896879324319748,RT @rorycooper: Y'all need to be following @dougmillsnyt here and on Instagram for the best Olympics photography (and what he does the rest…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,86,0,False,False,,en,,rorycooper;dougmillsnyt,18978553;87761810,46448674,Crusher58,"New Oxford, PA",Hi. Healthy (diabetic) active older adult who is exercise enthusiast. Cat mom to Spock. Retired from Govt service decade ago. Busy filling nonstructured life.,88,110,0,Thu Jun 11 18:11:22 +0000 2009,False,2021-07-29 23:59:49,0.5
Thu Jul 29 23:59:50 +0000 2021,1420896883090808833,"RT @kesava_kirupa: She’s not sponsored, she has no trainer, planned her routine, race strategy, nutrition, and everything else by herself.…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,3626,0,False,False,,en,,kesava_kirupa,1068372069811802112,1563325184,mrprynz,United Kingdom,You must remain focused on your journey to greatness.,3729,3305,2,Tue Jul 02 14:28:28 +0000 2013,False,2021-07-29 23:59:50,0.0
Thu Jul 29 23:59:52 +0000 2021,1420896891122892802,Team ROC wins 5 medals on Day 6 of Tokyo Olympics; maintains 4th place in medals standings https://t.co/iDKCVxLmj4,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,398110728,therussophile,Moscow,#Russia #News feed from free (= not owned by the globalist elite) media.  Hourly updated Russia News feed at: https://t.co/jDj2AHOmAX,5015,2247,184,Tue Oct 25 15:58:40 +0000 2011,False,2021-07-29 23:59:52,0.3
Thu Jul 29 23:59:52 +0000 2021,1420896892519657472,"Interesting article...never knew this. #Olympics 

After fencers spent too much time dancing around doing nothing,… https://t.co/3pVMUFxbHC","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,Olympics,,,1367236588837752833,NotBulldogChloe,OTRB,Making the most of being a ghost.💎🙌 are a girl's best friend. Comments about stocks and crypto are not investment advice.,405,240,0,Wed Mar 03 22:17:56 +0000 2021,False,2021-07-29 23:59:52,0.20000000000000004
Thu Jul 29 23:59:53 +0000 2021,1420896896873287688,"RT @Olympics: An amazing performance from Sunisa Lee to keep the #USA streak going!

After a thrilling women’s all-around #artisticgymnasti…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1952,0,False,False,,en,USA,Olympics,52422878,129238797,kiaaaaa__,,no one can make you feel inferior without your consent...,824,833,0,Sat Apr 03 16:38:55 +0000 2010,False,2021-07-29 23:59:53,0.39999999999999997
Thu Jul 29 23:59:53 +0000 2021,1420896897032675334,"With Biles Out, Sunisa Lee Seizes the Moment and Captures Gold https://t.co/nVCW2Pb79p","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,4725756314,CaptAmericock,US of A,"Former EMT and 9-1-1 dispatcher, I've seen or heard all I want to. Now, I just want to help those in need of a more just world.
Fully vaxed and masked again.",617,922,30,Fri Jan 08 00:00:26 +0000 2016,False,2021-07-29 23:59:53,0.0
Thu Jul 29 23:59:53 +0000 2021,1420896895640215556,RT @TriniJax: Congratulations Aisha Felice Chow! Wins the women's single sculls D final in 7:48:06 finishing 19th overall #TeamTTO #Olympic…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,8,0,False,False,,en,TeamTTO,TriniJax,213809707,1117278720300134400,tjaudain360,Trinidad and Tobago,"Public figure, genuine cricket fan whether I play it, watch it, or play it on PC. Subscribe to my YouTube channel.",314,2228,2,Sun Apr 14 04:09:39 +0000 2019,False,2021-07-29 23:59:53,0.05714285714285714
Thu Jul 29 23:59:53 +0000 2021,1420896895581446146,"🥇GOLD medalist Sunisa Lee!🥇 
 
She won the gold medal in the artistic gymnastics women's all-around final at the 20… https://t.co/QzgBMCpqll","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,False,en,,,,1402724052163309571,ulfhlss,"Barrington, RI","Divorced, mom of 2 💕 🇪🇸🇳🇮🇨🇷🇺🇸 ESP/ENG Tran CMI DEMOCRAT💙#Pacifist #RESISTER #Vaccinated #Justice 🚫Racist 🚫Fascist ❌DMs 🚫MAGA 🚫BTC 🚫porn",3872,3558,0,Wed Jun 09 20:27:44 +0000 2021,False,2021-07-29 23:59:53,0.17777777777777778
Thu Jul 29 23:59:53 +0000 2021,1420896895187132420,The best thing I’ve learned from the Olympics this year is that condoms can be used to repair kayaks. Idk what I’m… https://t.co/jWIKxcgxH4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,,en,,,,1114611169812041728,kaisplat75,"Arizona, USA",kit. 22. bi. she/her/they. progmo. just not having a good time.,189,327,2,Sat Apr 06 19:29:46 +0000 2019,False,2021-07-29 23:59:53,1.0
Thu Jul 29 23:59:53 +0000 2021,1420896894985801728,"RT @MinistryOfEXO: .@layzhang ""Sheep"" (Alan Walker Relift) has been played at Tokyo 2020 Olympics during the Women's Volleyball match betwe…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1623,0,False,False,,en,,MinistryOfEXO;layzhang,1317483561163792384;1004014036927709185,1191277794514194432,gjloptry,rumah,"I'm not your Wendy, I'm just your Tinkerbell🧚🏻‍♀️",290,371,0,Mon Nov 04 08:56:07 +0000 2019,False,2021-07-29 23:59:53,0.0
Thu Jul 29 23:59:53 +0000 2021,1420896894029504514,"RT @ATEEZMalaysia: ATINYs! DROP THE TAGS!

WE'RE GONNA WIN🏆
#OLYMPICS_LOVES_ATEEZ 
#ATEEZ #에이티즈 @ATEEZofficial

 https://t.co/swnBezggRx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,175,0,False,False,False,en,OLYMPICS_LOVES_ATEEZ;ATEEZ;에이티즈,ATEEZMalaysia;ATEEZofficial,1075836192833368066;923415570522914819,1364143382675615747,formyatinyheart,HongJoong's chaotic lil' heart,홍중: I hope the time that has stopped Won't make you lonely All of those hours I'll dedicate them to you (ATEEZ - Still Here),55,180,0,Tue Feb 23 09:21:55 +0000 2021,False,2021-07-29 23:59:53,0.0
Thu Jul 29 23:59:53 +0000 2021,1420896895279505409,RT @PGATOUR: The Olympics is sparking important conversations. https://t.co/ahtD5jz9yB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,223,0,False,False,False,en,,PGATOUR,14063426,375841303,_Ryeannaa,San Antonio,do what makes you happy,607,1266,6,Sun Sep 18 20:43:40 +0000 2011,False,2021-07-29 23:59:53,0.4
Thu Jul 29 23:59:54 +0000 2021,1420896898496536583,"RT @crash_motogp: As the #Olympics are well underway, it has got us thinking about the possibility of Motorbikes being included in the futu…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,16,0,False,False,,en,Olympics,crash_motogp,2229625226,1068219410656169995,MoreauLucile1,,FQ20 - JZ5 🇫🇷,18,43,0,Thu Nov 29 19:05:28 +0000 2018,False,2021-07-29 23:59:54,0.0
Thu Jul 29 23:59:54 +0000 2021,1420896898903273473,volleyball is easily one of the best sports at the Olympics like beach volleyball is so entertaining.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4208967833794888e+18,1420896783379488769,1.287177553829073e+18,1287177553829072896,supernovastelli,,,,,False,0,1,False,False,,en,,,,1287177553829072896,supernovastelli,she/her,i am a resident of all 50 states// college student. film & tv & books & whatever else,355,382,0,Sun Jul 26 00:07:09 +0000 2020,False,2021-07-29 23:59:54,0.6444444444444445
Thu Jul 29 23:59:54 +0000 2021,1420896899133960192,"#Tokyo2020 #Olympics 

Here we go folks... an action-packed Friday for the Indian contingent. Will it see them add… https://t.co/E2QFeBosHB","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,2,13,False,False,False,en,Tokyo2020;Olympics,,,732425200118030337,thefield_in,Where sport happens.,"Game-changing sports coverage in India. Part of @scroll_in. RTs are not endorsements, they are meant to encourage healthy discussion.",21404,601,153,Tue May 17 04:19:10 +0000 2016,True,2021-07-29 23:59:54,-0.1
Thu Jul 29 23:59:54 +0000 2021,1420896901126410243,RT @AkwyZ: Toyota’s basketball #robot stuns at the Tokyo Olympics with its flick of the wrist  https://t.co/4APzlGJNIx (via @jerrysaltz) #T…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,26,0,False,False,False,en,robot,AkwyZ;jerrysaltz,19485870;90573676,3131243261,sallyeaves,London | New York | Oxford ,Innovating #tech #education #business CEO CTO Advisor Prof #AI #Cloud #IoT #5G #TechForGood #FinTech #SDGs #STEM #education #Sustainability @OxfordSBS @GFCYBER,120390,99987,3267,Thu Apr 02 07:37:30 +0000 2015,False,2021-07-29 23:59:54,0.0
Thu Jul 29 23:59:55 +0000 2021,1420896905815642116,Simone Biles’s Withdrawal at the Olympics Shows Her Greatness - The Atlantic https://t.co/6yEzPX4GZL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,False,en,,,,276628796,retrojude,"Memphis, TN","Architectural historian, Broker specializing in Midcentury Modern real estate, defender of Democracy, atheist. No DMs",1520,1462,7,Sun Apr 03 19:10:31 +0000 2011,False,2021-07-29 23:59:55,0.0
Thu Jul 29 23:59:56 +0000 2021,1420896907690483715,"Is it just me, or does it bother anyone that the Russian athletes are even in the games?
How the IOC didn't ban the… https://t.co/nbAYSyIUWv","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,,,,993867433105608704,coachb8024,,Texas A&M football and Iowa Basketball fanatic. 49ers faithful. Michigan is my home. Club volleyball coach.,46,208,0,Tue May 08 14:57:15 +0000 2018,False,2021-07-29 23:59:56,0.0
Thu Jul 29 23:59:56 +0000 2021,1420896909556920321,RT @chauntelleshay: Y’all check out the stream and be sure to follow on Twitch!! #subscribe #twitch #ContentCreator #affiliate #SupportSmal…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,8,0,False,False,False,en,subscribe;twitch;ContentCreator;affiliate,chauntelleshay,603020941,3213773211,KentSwizza,One Step Ahead ,"If it's a game I'll play it,

IG: https://t.co/ltC1VTaGYe",232,491,1,Mon Apr 27 15:31:17 +0000 2015,False,2021-07-29 23:59:56,0.78125
Thu Jul 29 23:59:56 +0000 2021,1420896909330321410,RT @oursvmk: bts being the best athletes — a thread (olympics vibes) https://t.co/uC3I3TSkwU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,300,0,False,False,False,en,,oursvmk,996134253720231941,1392486343846993925,jessamae_min,Taguig City,"be good, have a good heart and love your self💜💜",73,281,0,Wed May 12 14:26:52 +0000 2021,False,2021-07-29 23:59:56,1.0
